company_id,hubspot_deal_id,employee_sent_invitations_count,employee_first_invitation_sent_in_days,employee_accepted_invitations_count,employee_first_invitation_accepted_in_days,boss_sent_invitations_count,boss_first_invitation_sent_in_days,boss_accepted_invitations_count,boss_first_invitation_accepted_in_days,active_employees_count,work_schedules_count,adjustments_count,adjustment_suggestions_count,active_geofences_count,hour_parametrizations_count,reports_count,imported_afd_reports_count,vacation_requests_count,vacations_count,timetrackings_count,imported_timetrackings_count,days_to_decision,won
38124,9990467143,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
38125,9990497878,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
38126,9990788958,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,15,0
38127,9990912416,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,14,0
38128,9990783065,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,16,0
38129,9991042860,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
38130,9991205145,1,0,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,3,0,15,0
38131,9991154274,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,14,0
38132,9991506503,1,0,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,2,0,16,0
38133,9991493553,2,0,2,0,1,1,0,-1,2,2,0,0,1,0,0,0,0,0,27,0,24,1
38134,9991550009,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
38135,9992467383,1,0,1,0,0,-1,0,-1,0,1,0,0,0,0,0,0,0,0,4,0,20,0
38136,9992525063,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,14,0
38137,9991680124,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,16,0
38138,9992637330,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
38139,9993017197,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
38142,9993664184,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,16,0
38143,9993666067,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,16,0
38144,9993736115,1,0,1,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,2,0,16,0
38145,9994687158,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,14,0
38146,9993885526,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,16,0
38147,9993877119,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,16,0
38148,9994745682,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,16,0
38149,9994826512,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,4,0,14,0
38150,9994817561,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,28,0
38151,9993992599,0,-1,0,-1,0,-1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,16,0
38152,9994782627,5,0,0,-1,0,-1,0,-1,0,4,0,0,0,0,0,0,0,0,0,0,16,0
38153,9994124902,1,3,0,-1,0,-1,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,21,0
38154,9995172217,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,16,0
38155,9994273348,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
38156,9995112883,3,1,3,1,0,-1,0,-1,2,1,1,0,0,0,0,0,0,0,3,0,2,1
38157,9995267214,0,-1,0,-1,0,-1,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,13,0
38158,9995414957,0,-1,0,-1,0,-1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,15,0
38159,9995727182,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
38161,9996636235,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
38162,9997031750,6,0,0,-1,0,-1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,15,0
38163,9996680216,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,15,0
38164,9997231243,0,-1,0,-1,0,-1,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,15,0
38165,9997306689,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,13,0
38166,10001444772,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
38167,10001466169,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,15,0
38168,10001619623,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
38170,10001648740,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,13,0
38171,10003060067,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
38172,10003126825,0,-1,0,-1,0,-1,0,-1,0,3,0,0,0,0,0,0,0,0,0,0,15,0
38173,10003069079,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,8,0
38174,10003318454,3,0,3,0,2,0,2,0,3,2,0,0,1,0,4,0,0,0,0,0,16,1
38175,10003489320,1,0,1,0,0,-1,0,-1,0,1,0,0,0,0,3,0,0,0,39,0,54,0
38176,10003549568,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,2,0,15,0
38177,10003480967,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,14,0
38178,10003825020,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
38179,10003691636,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
38180,10003878171,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
38181,10003926026,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
38182,10003986829,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,2,0,15,0
38183,10004192553,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,14,0
38184,10004753921,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
38185,10004826660,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
38186,10005104167,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,16,0
38187,10004809837,4,0,4,0,0,-1,0,-1,4,1,5,1,0,0,2,0,0,0,123,0,15,1
38188,10005148675,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,8,0
38190,10005390611,4,0,4,0,0,-1,0,-1,4,3,10,6,0,0,1,0,0,0,192,0,21,1
38191,10005589085,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,3,0,15,0
38192,10006619138,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,16,0
38193,10006309493,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
38194,10006782613,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
38195,10006311705,2,0,2,0,0,-1,0,-1,0,1,0,0,0,0,0,0,0,0,4,0,15,0
38196,10006282257,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,14,0
38197,10006923051,3,0,3,0,0,-1,0,-1,0,1,0,0,0,0,0,0,0,0,9,0,22,0
38198,10006470486,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,14,0
38199,10007018337,1,0,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,15,0
38200,10007150157,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,16,0
38201,10007678307,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
38203,10007012183,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
38204,10007351110,3,12,3,12,0,-1,0,-1,2,1,6,4,0,0,0,0,0,0,106,0,27,1
38205,10007926340,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,16,0
38206,10008251421,8,0,8,0,0,-1,0,-1,5,2,71,0,1,0,3,0,0,0,346,0,20,1
38207,10008273456,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,6,0
38208,10007653008,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
38209,10008293252,1,0,1,0,0,-1,0,-1,0,1,0,0,3,0,1,0,0,0,11,0,19,0
38210,10008575006,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,16,0
38211,10008404359,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
38212,10008801140,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
38213,10009721616,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,16,0
38214,10008802912,5,1,5,1,0,-1,0,-1,0,1,47,0,2,0,4,0,0,0,120,0,113,0
38215,10008771180,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
38216,10008677982,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,12,0
38218,10009809216,0,-1,0,-1,0,-1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,19,0
38219,10009779257,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
38220,10008901253,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
38221,10009949359,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
38222,10009818224,1,0,1,0,0,-1,0,-1,0,1,0,0,0,0,0,0,0,0,3,0,5,0
38224,10010097024,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,29,0
38225,10010076192,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,2,0,15,0
38226,10010335236,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
38227,10010287131,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
38228,10010717753,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
38229,10012349625,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,13,0
38231,10011150181,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
38232,10011193228,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,18,0
38233,10011386403,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,13,0
38234,10012471926,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
38235,10012520742,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,13,0
38236,10011393310,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
38237,10012479371,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,13,0
38238,10011583006,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,14,0
38239,10012843664,1,0,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,5,0
38240,10012854958,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
38241,10017391724,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,18,0
38242,10015830330,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,13,0
38243,10017307446,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,18,0
38244,10017363559,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,9,0,15,0
38245,10017244986,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
38246,10017740128,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,13,0
38247,10017710356,1,11,1,11,0,-1,0,-1,0,1,3,3,0,0,0,0,0,0,43,0,27,1
38248,10018346167,8,0,8,0,0,-1,0,-1,6,2,237,9,1,0,0,0,0,0,131,0,20,1
38249,10017900604,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
38250,10017930273,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,14,0
38251,10017839645,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,18,0
38252,10017854269,4,0,4,0,0,-1,0,-1,0,2,58,0,1,0,1,0,0,0,236,0,155,0
38253,10018371398,2,0,2,0,0,-1,0,-1,1,0,0,0,0,0,0,0,0,0,3,0,70,1
38254,10017969410,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
38255,10018340200,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,14,0
38256,10018420103,1,0,1,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,3,0,14,0
38257,10017924513,1,0,0,-1,1,0,0,-1,0,2,0,0,0,0,0,0,0,0,0,0,18,0
38258,10018081433,0,-1,0,-1,1,0,1,0,0,2,0,0,1,0,2,0,0,0,2,0,20,0
38259,10018525060,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
38260,10018168881,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
38261,10018094385,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,14,0
38262,10019520788,1,0,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
38263,10019585632,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
38264,10019550272,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,18,0
38265,10019739036,0,-1,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
38266,10019741774,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
38267,10019857463,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
38268,10020031324,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
38269,10021119249,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
38270,10021793796,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
38271,10021839489,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
38272,10022082736,0,-1,0,-1,0,-1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,5,0
38273,10021964919,2,0,1,4,0,-1,0,-1,1,2,7,5,0,0,4,0,0,0,47,0,20,1
38274,10021417614,1,0,1,0,0,-1,0,-1,0,2,0,0,1,0,0,0,0,0,36,0,18,0
38275,10022155930,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
38276,10021977197,6,0,6,0,0,-1,0,-1,4,3,268,236,1,0,30,0,0,0,1319,0,138,1
38277,10022061599,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,14,0
38279,10022140712,0,-1,0,-1,4,1,4,1,0,3,0,0,0,0,5,0,0,0,3,0,18,0
38280,10022465060,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
38281,10023502235,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,19,0
38284,10023535266,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,19,0
38285,10022718051,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,13,0
38286,10023793264,1,0,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,21,0
38287,10023890550,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,19,0
38288,10023925052,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
38289,10023857058,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0
38290,10023861133,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,14,0
38291,10024338461,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0
38292,10024461422,0,-1,0,-1,0,-1,0,-1,0,0,0,1,0,0,0,0,0,0,1,0,21,0
38293,10024411687,6,1,6,1,0,-1,0,-1,6,2,0,17,1,0,5,0,0,0,371,0,39,1
38294,10024652803,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
38295,10026010216,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,19,0
38296,10026049289,1,0,1,0,0,-1,0,-1,0,2,0,0,0,0,0,0,0,0,3,0,18,0
38297,10026130954,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
38298,10026310560,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,19,0
38300,10027586838,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
38301,10027957920,8,4,3,4,1,12,0,-1,0,1,0,0,0,0,0,0,0,0,347,0,45,0
38302,10029314960,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,19,0
38303,10029440547,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,11,0
38304,10029989512,1,0,1,0,0,-1,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,20,0
38305,10030204518,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,18,0
38306,10030145285,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
38307,10030186356,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,19,0
38308,10030483897,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,18,0
38309,10030340249,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,14,0
38310,10030555517,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0
38311,10031233925,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,18,0
38312,10031247237,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,19,0
38313,10031373646,11,0,11,0,0,-1,0,-1,7,11,348,2,1,0,3,0,0,0,335,0,35,1
38314,10031424899,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,20,0
38315,10031437391,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,18,0
38316,10031549309,1,0,0,-1,0,-1,0,-1,0,1,0,0,0,0,1,0,0,0,3,0,19,0
38317,10031481520,1,0,1,0,0,-1,0,-1,1,1,2,0,1,0,0,0,0,0,24,0,11,1
38318,10031600141,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,20,0
38320,10031779924,1,0,1,0,0,-1,0,-1,1,1,0,0,0,0,5,0,0,0,8,0,4,1
38321,10031851358,35,3,35,3,2,4,2,4,0,13,0,0,3,0,0,0,0,0,9,0,47,0
38325,10032015662,26,0,26,0,0,-1,0,-1,14,1,219,2,0,0,0,0,0,0,302,0,18,1
38327,10033376036,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,20,0
38328,10033379227,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,18,0
38329,10033486761,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,19,0
38330,10032438921,4,0,3,0,0,-1,0,-1,3,5,31,30,1,0,9,0,0,0,288,0,46,1
38331,10033619352,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0
38332,10033621371,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,0
38334,10033698957,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,19,0
38335,10032566565,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,13,0
38336,10035120951,0,-1,0,-1,0,-1,0,-1,0,1,0,2,0,0,0,0,0,0,31,0,39,0
38337,10037212200,1,0,1,0,0,-1,0,-1,0,4,0,0,0,0,0,0,0,0,0,0,10,0
38338,10037487278,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,19,0
38339,10037370948,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,18,0
38340,10037477379,1,0,1,0,0,-1,0,-1,0,1,0,0,1,0,0,0,0,0,1,0,14,0
38341,10037817511,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0
38342,10036538285,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0
38343,10038675609,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,7,0
38344,10039557516,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,18,0
38345,10039692431,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,10,0
38346,10039778432,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,13,0
38347,10040973388,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,19,0
38348,10039679139,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,16,0
38349,10041052082,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,18,0
38350,10043047801,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,17,0
38351,10043503508,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,16,0
38352,10044224880,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,19,0
38353,10044444034,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,17,0
38354,10044463275,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,13,0
38355,10044577957,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,9,0
38356,10046035515,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,2,0,13,0
38357,10046102375,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,19,0
38358,10046484049,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,17,0
38360,10047252312,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,17,0
38362,10047530674,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,17,0
38364,10047934991,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,11,0
38365,10048220718,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
38366,10049279001,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,19,0
38367,10048747427,2,0,1,0,0,-1,0,-1,0,0,0,0,1,0,0,0,0,0,3,0,17,0
38368,10049629069,0,-1,0,-1,0,-1,0,-1,0,0,0,1,0,0,0,0,0,0,1,0,2,0
38369,10049706827,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,17,0
38370,10049674068,1,2,1,2,0,-1,0,-1,0,0,0,0,0,0,9,0,0,0,9,0,13,0
38371,10050571847,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,19,0
38372,10051424887,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,17,0
38373,10050762908,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,17,0
38374,10051561596,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
38375,10053197885,0,-1,0,-1,0,-1,0,-1,0,0,0,1,0,0,0,0,0,0,4,0,17,0
38376,10053707367,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,16,0
38377,10054002964,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,18,0
38378,10054975918,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,3,0,16,0
38379,10055331875,3,0,1,0,0,-1,0,-1,0,1,0,0,0,0,0,0,0,0,3,0,23,0
38380,10055647385,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,16,0
38381,10056091435,5,2,5,2,0,-1,0,-1,0,2,0,0,3,0,0,0,0,0,423,0,109,0
38382,10056474441,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
38384,10057144457,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,23,0
38385,10057256881,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,4,0
38386,10057443913,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,18,0
38387,10058583892,0,-1,0,-1,0,-1,0,-1,0,1,0,1,0,0,0,0,0,0,5,0,16,0
38388,10058651196,7,141,7,141,0,-1,0,-1,5,1,0,0,1,0,3,0,0,0,83,0,149,1
38389,10058732544,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,16,0
38390,10059099723,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,18,0
38391,10059132840,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,2,0,16,0
38392,10059109543,0,-1,0,-1,0,-1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
38393,10059114306,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,17,0
